2023-11-25 21:57:13,354 logger       DEBUG    Triangle<A:Coordinate<x:20.9095156136808, y:410.241584925467, z:0.0>, B:Coordinate<x:40.3180931515552, y:410.199849093171, z:-13.1001425794933>, C:Coordinate<x:19.8861310769664, y:410.241584925467, z:-6.46139566877567>> => Triangle<A:Coordinate<x:312, y:259, z:0.0>, B:Coordinate<x:313, y:255, z:0.0>, C:Coordinate<x:309, y:257, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:2.80522857902593e-15, y:220.602946729534, z:-45.81437243519>, B:Coordinate<x:-11.5049075999788, y:223.80674897294, z:-35.4084647171772>, C:Coordinate<x:-14.1574196690969, y:220.602946729534, z:-43.5720574444606>> => Triangle<A:Coordinate<x:223, y:202, z:0.0>, B:Coordinate<x:225, y:206, z:0.0>, C:Coordinate<x:218, y:203, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:2.80522857902593e-15, y:220.602946729534, z:-45.81437243519>, B:Coordinate<x:2.27964532752824e-15, y:223.80674897294, z:-37.2306630683853>, C:Coordinate<x:-11.5049075999788, y:223.80674897294, z:-35.4084647171772>> => Triangle<A:Coordinate<x:223, y:202, z:0.0>, B:Coordinate<x:228, y:205, z:0.0>, C:Coordinate<x:225, y:206, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:2.27964532752824e-15, y:223.80674897294, z:-37.2306630683853>, B:Coordinate<x:-9.09738846299852, y:225.909077851579, z:-27.9988827038586>, C:Coordinate<x:-11.5049075999788, y:223.80674897294, z:-35.4084647171772>> => Triangle<A:Coordinate<x:228, y:205, z:0.0>, B:Coordinate<x:230, y:209, z:0.0>, C:Coordinate<x:225, y:206, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:2.27964532752824e-15, y:223.80674897294, z:-37.2306630683853>, B:Coordinate<x:1.80260631579711e-15, y:225.909077851579, z:-29.4397674839856>, C:Coordinate<x:-9.09738846299852, y:225.909077851579, z:-27.9988827038586>> => Triangle<A:Coordinate<x:228, y:205, z:0.0>, B:Coordinate<x:233, y:209, z:0.0>, C:Coordinate<x:230, y:209, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:1.80260631579711e-15, y:225.909077851579, z:-29.4397674839856>, B:Coordinate<x:-6.99385223788674, y:227.207604486812, z:-21.5248638939803>, C:Coordinate<x:-9.09738846299852, y:225.909077851579, z:-27.9988827038586>> => Triangle<A:Coordinate<x:233, y:209, z:0.0>, B:Coordinate<x:234, y:212, z:0.0>, C:Coordinate<x:230, y:209, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:1.80260631579711e-15, y:225.909077851579, z:-29.4397674839856>, B:Coordinate<x:1.38580014111116e-15, y:227.207604486812, z:-22.6325812663905>, C:Coordinate<x:-6.99385223788674, y:227.207604486812, z:-21.5248638939803>> => Triangle<A:Coordinate<x:233, y:209, z:0.0>, B:Coordinate<x:237, y:211, z:0.0>, C:Coordinate<x:234, y:212, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:1.38580014111116e-15, y:227.207604486812, z:-22.6325812663905>, B:Coordinate<x:-5.2532889043741, y:228.0, z:-16.1679607770176>, C:Coordinate<x:-6.99385223788674, y:227.207604486812, z:-21.5248638939803>> => Triangle<A:Coordinate<x:237, y:211, z:0.0>, B:Coordinate<x:238, y:214, z:0.0>, C:Coordinate<x:234, y:212, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:1.38580014111116e-15, y:227.207604486812, z:-22.6325812663905>, B:Coordinate<x:1.04091540074902e-15, y:228.0, z:-17.0>, C:Coordinate<x:-5.2532889043741, y:228.0, z:-16.1679607770176>> => Triangle<A:Coordinate<x:237, y:211, z:0.0>, B:Coordinate<x:240, y:214, z:0.0>, C:Coordinate<x:238, y:214, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:1.04091540074902e-15, y:228.0, z:-17.0>, B:Coordinate<x:-3.7790576380894, y:228.596711805385, z:-11.6307434787842>, C:Coordinate<x:-5.2532889043741, y:228.0, z:-16.1679607770176>> => Triangle<A:Coordinate<x:240, y:214, z:0.0>, B:Coordinate<x:241, y:216, z:0.0>, C:Coordinate<x:238, y:214, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:1.04091540074902e-15, y:228.0, z:-17.0>, B:Coordinate<x:7.48803153112355e-16, y:228.596711805385, z:-12.2292874077471>, C:Coordinate<x:-3.7790576380894, y:228.596711805385, z:-11.6307434787842>> => Triangle<A:Coordinate<x:240, y:214, z:0.0>, B:Coordinate<x:242, y:215, z:0.0>, C:Coordinate<x:241, y:216, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:7.48803153112355e-16, y:228.596711805385, z:-12.2292874077471>, B:Coordinate<x:-2.46775982270845, y:229.10387102501, z:-7.59498378005233>, C:Coordinate<x:-3.7790576380894, y:228.596711805385, z:-11.6307434787842>> => Triangle<A:Coordinate<x:242, y:215, z:0.0>, B:Coordinate<x:244, y:217, z:0.0>, C:Coordinate<x:241, y:216, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:7.48803153112355e-16, y:228.596711805385, z:-12.2292874077471>, B:Coordinate<x:4.88975430737889e-16, y:229.10387102501, z:-7.98583853842738>, C:Coordinate<x:-2.46775982270845, y:229.10387102501, z:-7.59498378005233>> => Triangle<A:Coordinate<x:242, y:215, z:0.0>, B:Coordinate<x:245, y:217, z:0.0>, C:Coordinate<x:244, y:217, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:4.88975430737889e-16, y:229.10387102501, z:-7.98583853842738>, B:Coordinate<x:-1.36824875003244, y:229.512674341943, z:-4.21103665273546>, C:Coordinate<x:-2.46775982270845, y:229.10387102501, z:-7.59498378005233>> => Triangle<A:Coordinate<x:245, y:217, z:0.0>, B:Coordinate<x:246, y:218, z:0.0>, C:Coordinate<x:244, y:217, z:0.0>>
2023-11-25 21:57:13,383 logger       DEBUG    Triangle<A:Coordinate<x:4.88975430737889e-16, y:229.10387102501, z:-7.98583853842738>, B:Coordinate<x:2.71112292106854e-16, y:229.512674341943, z:-4.4277459652341>, C:Coordinate<x:-1.36824875003244, y:229.512674341943, z:-4.21103665273546>> => Triangle<A:Coordinate<x:245, y:217, z:0.0>, B:Coordinate<x:247, y:218, z:0.0>, C:Coordinate<x:246, y:218, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-6.46139566877567, y:410.241584925467, z:-19.8861310769664>, B:Coordinate<x:-24.9179519292455, y:410.199849093171, z:-34.2966185305833>, C:Coordinate<x:-12.2903049103008, y:410.241584925467, z:-16.9161534756161>> => Triangle<A:Coordinate<x:292, y:252, z:0.0>, B:Coordinate<x:279, y:248, z:0.0>, C:Coordinate<x:292, y:253, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-6.46139566877567, y:410.241584925467, z:-19.8861310769664>, B:Coordinate<x:-13.1001425794933, y:410.199849093171, z:-40.3180931515552>, C:Coordinate<x:-24.9179519292455, y:410.199849093171, z:-34.2966185305833>> => Triangle<A:Coordinate<x:292, y:252, z:0.0>, B:Coordinate<x:280, y:246, z:0.0>, C:Coordinate<x:279, y:248, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-13.1001425794933, y:410.199849093171, z:-40.3180931515552>, B:Coordinate<x:-35.9263929356919, y:409.53732079814, z:-49.4484377044296>, C:Coordinate<x:-24.9179519292455, y:410.199849093171, z:-34.2966185305833>> => Triangle<A:Coordinate<x:280, y:246, z:0.0>, B:Coordinate<x:268, y:243, z:0.0>, C:Coordinate<x:279, y:248, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-13.1001425794933, y:410.199849093171, z:-40.3180931515552>, B:Coordinate<x:-18.8876225125103, y:409.53732079814, z:-58.1301248631336>, C:Coordinate<x:-35.9263929356919, y:409.53732079814, z:-49.4484377044296>> => Triangle<A:Coordinate<x:280, y:246, z:0.0>, B:Coordinate<x:270, y:240, z:0.0>, C:Coordinate<x:268, y:243, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-18.8876225125103, y:409.53732079814, z:-58.1301248631336>, B:Coordinate<x:-43.3590798084976, y:407.916528335406, z:-59.6786535366828>, C:Coordinate<x:-35.9263929356919, y:409.53732079814, z:-49.4484377044296>> => Triangle<A:Coordinate<x:270, y:240, z:0.0>, B:Coordinate<x:260, y:239, z:0.0>, C:Coordinate<x:268, y:243, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-18.8876225125103, y:409.53732079814, z:-58.1301248631336>, B:Coordinate<x:-22.7952172481837, y:407.916528335406, z:-70.1564648510684>, C:Coordinate<x:-43.3590798084976, y:407.916528335406, z:-59.6786535366828>> => Triangle<A:Coordinate<x:270, y:240, z:0.0>, B:Coordinate<x:263, y:236, z:0.0>, C:Coordinate<x:260, y:239, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-22.7952172481837, y:407.916528335406, z:-70.1564648510684>, B:Coordinate<x:-45.2594644265204, y:405.0, z:-62.294308566871>, C:Coordinate<x:-43.3590798084976, y:407.916528335406, z:-59.6786535366828>> => Triangle<A:Coordinate<x:263, y:236, z:0.0>, B:Coordinate<x:258, y:238, z:0.0>, C:Coordinate<x:260, y:239, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-22.7952172481837, y:407.916528335406, z:-70.1564648510684>, B:Coordinate<x:-23.7943085668709, y:405.0, z:-73.2313517547268>, C:Coordinate<x:-45.2594644265204, y:405.0, z:-62.294308566871>> => Triangle<A:Coordinate<x:263, y:236, z:0.0>, B:Coordinate<x:260, y:234, z:0.0>, C:Coordinate<x:258, y:238, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-23.7943085668709, y:405.0, z:-73.2313517547268>, B:Coordinate<x:-40.3796087598855, y:400.322754655275, z:-55.5777634528058>, C:Coordinate<x:-45.2594644265204, y:405.0, z:-62.294308566871>> => Triangle<A:Coordinate<x:260, y:234, z:0.0>, B:Coordinate<x:261, y:239, z:0.0>, C:Coordinate<x:258, y:238, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-23.7943085668709, y:405.0, z:-73.2313517547268>, B:Coordinate<x:-21.2288166202701, y:400.322754655275, z:-65.3355794259177>, C:Coordinate<x:-40.3796087598855, y:400.322754655275, z:-55.5777634528058>> => Triangle<A:Coordinate<x:260, y:234, z:0.0>, B:Coordinate<x:264, y:236, z:0.0>, C:Coordinate<x:261, y:239, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-21.2288166202701, y:400.322754655275, z:-65.3355794259177>, B:Coordinate<x:-30.9131948303545, y:394.380528173903, z:-42.5483624685029>, C:Coordinate<x:-40.3796087598855, y:400.322754655275, z:-55.5777634528058>> => Triangle<A:Coordinate<x:264, y:236, z:0.0>, B:Coordinate<x:268, y:242, z:0.0>, C:Coordinate<x:261, y:239, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-21.2288166202701, y:400.322754655275, z:-65.3355794259177>, B:Coordinate<x:-16.2520282973177, y:394.380528173903, z:-50.0185999363612>, C:Coordinate<x:-30.9131948303545, y:394.380528173903, z:-42.5483624685029>> => Triangle<A:Coordinate<x:264, y:236, z:0.0>, B:Coordinate<x:270, y:239, z:0.0>, C:Coordinate<x:268, y:242, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-16.2520282973177, y:394.380528173903, z:-50.0185999363612>, B:Coordinate<x:-20.0661045942399, y:388.276924364894, z:-27.6186235777954>, C:Coordinate<x:-30.9131948303545, y:394.380528173903, z:-42.5483624685029>> => Triangle<A:Coordinate<x:270, y:239, z:0.0>, B:Coordinate<x:278, y:246, z:0.0>, C:Coordinate<x:268, y:242, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-16.2520282973177, y:394.380528173903, z:-50.0185999363612>, B:Coordinate<x:-10.5493754842286, y:388.276924364894, z:-32.4676392552907>, C:Coordinate<x:-20.0661045942399, y:388.276924364894, z:-27.6186235777954>> => Triangle<A:Coordinate<x:270, y:239, z:0.0>, B:Coordinate<x:279, y:244, z:0.0>, C:Coordinate<x:278, y:246, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-10.5493754842286, y:388.276924364894, z:-32.4676392552907>, B:Coordinate<x:-11.0442200078542, y:383.115547037256, z:-15.2010647445165>, C:Coordinate<x:-20.0661045942399, y:388.276924364894, z:-27.6186235777954>> => Triangle<A:Coordinate<x:279, y:244, z:0.0>, B:Coordinate<x:285, y:249, z:0.0>, C:Coordinate<x:278, y:246, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-10.5493754842286, y:388.276924364894, z:-32.4676392552907>, B:Coordinate<x:-5.80629006721757, y:383.115547037256, z:-17.8699233519397>, C:Coordinate<x:-11.0442200078542, y:383.115547037256, z:-15.2010647445165>> => Triangle<A:Coordinate<x:279, y:244, z:0.0>, B:Coordinate<x:286, y:248, z:0.0>, C:Coordinate<x:285, y:249, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-5.80629006721757, y:383.115547037256, z:-17.8699233519397>, B:Coordinate<x:-7.05342302750968, y:380.0, z:-9.70820393249937>, C:Coordinate<x:-11.0442200078542, y:383.115547037256, z:-15.2010647445165>> => Triangle<A:Coordinate<x:286, y:248, z:0.0>, B:Coordinate<x:289, y:250, z:0.0>, C:Coordinate<x:285, y:249, z:0.0>>
2023-11-25 21:57:13,384 logger       DEBUG    Triangle<A:Coordinate<x:-5.80629006721757, y:383.115547037256, z:-17.8699233519397>, B:Coordinate<x:-3.70820393249937, y:380.0, z:-11.4126781955418>, C:Coordinate<x:-7.05342302750968, y:380.0, z:-9.70820393249937>> => Triangle<A:Coordinate<x:286, y:248, z:0.0>, B:Coordinate<x:289, y:249, z:0.0>, C:Coordinate<x:289, y:250, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.70820393249937, y:380.0, z:-11.4126781955418>, B:Coordinate<x:-6.70014087779718, y:364.693888596417, z:-9.2219527688099>, C:Coordinate<x:-7.05342302750968, y:380.0, z:-9.70820393249937>> => Triangle<A:Coordinate<x:289, y:249, z:0.0>, B:Coordinate<x:285, y:247, z:0.0>, C:Coordinate<x:289, y:250, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.70820393249937, y:380.0, z:-11.4126781955418>, B:Coordinate<x:-3.52247251503918, y:364.693888596417, z:-10.8410556696884>, C:Coordinate<x:-6.70014087779718, y:364.693888596417, z:-9.2219527688099>> => Triangle<A:Coordinate<x:289, y:249, z:0.0>, B:Coordinate<x:285, y:246, z:0.0>, C:Coordinate<x:285, y:247, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.52247251503918, y:364.693888596417, z:-10.8410556696884>, B:Coordinate<x:-6.45801619854419, y:330.591382536128, z:-8.8886967377862>, C:Coordinate<x:-6.70014087779718, y:364.693888596417, z:-9.2219527688099>> => Triangle<A:Coordinate<x:285, y:246, z:0.0>, B:Coordinate<x:275, y:240, z:0.0>, C:Coordinate<x:285, y:247, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.52247251503918, y:364.693888596417, z:-10.8410556696884>, B:Coordinate<x:-3.39518003814402, y:330.591382536128, z:-10.4492897091419>, C:Coordinate<x:-6.45801619854419, y:330.591382536128, z:-8.8886967377862>> => Triangle<A:Coordinate<x:285, y:246, z:0.0>, B:Coordinate<x:275, y:240, z:0.0>, C:Coordinate<x:275, y:240, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.39518003814402, y:330.591382536128, z:-10.4492897091419>, B:Coordinate<x:-6.3337540689182, y:290.24193217763, z:-8.71766458916974>, C:Coordinate<x:-6.45801619854419, y:330.591382536128, z:-8.8886967377862>> => Triangle<A:Coordinate<x:275, y:240, z:0.0>, B:Coordinate<x:262, y:231, z:0.0>, C:Coordinate<x:275, y:240, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.39518003814402, y:330.591382536128, z:-10.4492897091419>, B:Coordinate<x:-3.32985157054145, y:290.24193217763, z:-10.2482293598926>, C:Coordinate<x:-6.3337540689182, y:290.24193217763, z:-8.71766458916974>> => Triangle<A:Coordinate<x:275, y:240, z:0.0>, B:Coordinate<x:263, y:231, z:0.0>, C:Coordinate<x:262, y:231, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.32985157054145, y:290.24193217763, z:-10.2482293598926>, B:Coordinate<x:-6.33405956808671, y:256.194987879421, z:-8.71808507270199>, C:Coordinate<x:-6.3337540689182, y:290.24193217763, z:-8.71766458916974>> => Triangle<A:Coordinate<x:263, y:231, z:0.0>, B:Coordinate<x:251, y:223, z:0.0>, C:Coordinate<x:262, y:231, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.32985157054145, y:290.24193217763, z:-10.2482293598926>, B:Coordinate<x:-3.33001218095906, y:256.194987879421, z:-10.2487236679308>, C:Coordinate<x:-6.33405956808671, y:256.194987879421, z:-8.71808507270199>> => Triangle<A:Coordinate<x:263, y:231, z:0.0>, B:Coordinate<x:252, y:223, z:0.0>, C:Coordinate<x:251, y:223, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.33001218095906, y:256.194987879421, z:-10.2487236679308>, B:Coordinate<x:-6.4656377752172, y:241.0, z:-8.89918693812442>, C:Coordinate<x:-6.33405956808671, y:256.194987879421, z:-8.71808507270199>> => Triangle<A:Coordinate<x:252, y:223, z:0.0>, B:Coordinate<x:246, y:220, z:0.0>, C:Coordinate<x:251, y:223, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.33001218095906, y:256.194987879421, z:-10.2487236679308>, B:Coordinate<x:-3.39918693812442, y:241.0, z:-10.4616216792467>, C:Coordinate<x:-6.4656377752172, y:241.0, z:-8.89918693812442>> => Triangle<A:Coordinate<x:252, y:223, z:0.0>, B:Coordinate<x:246, y:219, z:0.0>, C:Coordinate<x:246, y:220, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.39918693812442, y:241.0, z:-10.4616216792467>, B:Coordinate<x:-8.54771357701022, y:239.215261138186, z:-11.7649184287629>, C:Coordinate<x:-6.4656377752172, y:241.0, z:-8.89918693812442>> => Triangle<A:Coordinate<x:246, y:219, z:0.0>, B:Coordinate<x:243, y:218, z:0.0>, C:Coordinate<x:246, y:220, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-3.39918693812442, y:241.0, z:-10.4616216792467>, B:Coordinate<x:-4.4937989649174, y:239.215261138186, z:-13.8304910937015>, C:Coordinate<x:-8.54771357701022, y:239.215261138186, z:-11.7649184287629>> => Triangle<A:Coordinate<x:246, y:219, z:0.0>, B:Coordinate<x:243, y:217, z:0.0>, C:Coordinate<x:243, y:218, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-4.4937989649174, y:239.215261138186, z:-13.8304910937015>, B:Coordinate<x:-13.6716075902721, y:236.86881487519, z:-18.817353511027>, C:Coordinate<x:-8.54771357701022, y:239.215261138186, z:-11.7649184287629>> => Triangle<A:Coordinate<x:243, y:217, z:0.0>, B:Coordinate<x:236, y:215, z:0.0>, C:Coordinate<x:243, y:218, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-4.4937989649174, y:239.215261138186, z:-13.8304910937015>, B:Coordinate<x:-7.18758946289015, y:236.86881487519, z:-22.1211257619113>, C:Coordinate<x:-13.6716075902721, y:236.86881487519, z:-18.817353511027>> => Triangle<A:Coordinate<x:243, y:217, z:0.0>, B:Coordinate<x:237, y:214, z:0.0>, C:Coordinate<x:236, y:215, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-7.18758946289015, y:236.86881487519, z:-22.1211257619113>, B:Coordinate<x:-20.7521684893291, y:233.714738043102, z:-28.5629095192842>, C:Coordinate<x:-13.6716075902721, y:236.86881487519, z:-18.817353511027>> => Triangle<A:Coordinate<x:237, y:214, z:0.0>, B:Coordinate<x:227, y:211, z:0.0>, C:Coordinate<x:236, y:215, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-7.18758946289015, y:236.86881487519, z:-22.1211257619113>, B:Coordinate<x:-10.9100606187786, y:233.714738043102, z:-33.5777139559991>, C:Coordinate<x:-20.7521684893291, y:233.714738043102, z:-28.5629095192842>> => Triangle<A:Coordinate<x:237, y:214, z:0.0>, B:Coordinate<x:229, y:209, z:0.0>, C:Coordinate<x:227, y:211, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-10.9100606187786, y:233.714738043102, z:-33.5777139559991>, B:Coordinate<x:-28.7042449485074, y:229.507107474009, z:-39.5080037879017>, C:Coordinate<x:-20.7521684893291, y:233.714738043102, z:-28.5629095192842>> => Triangle<A:Coordinate<x:229, y:209, z:0.0>, B:Coordinate<x:217, y:206, z:0.0>, C:Coordinate<x:227, y:211, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-10.9100606187786, y:233.714738043102, z:-33.5777139559991>, B:Coordinate<x:-15.0907146193188, y:229.507107474009, z:-46.4444439480875>, C:Coordinate<x:-28.7042449485074, y:229.507107474009, z:-39.5080037879017>> => Triangle<A:Coordinate<x:229, y:209, z:0.0>, B:Coordinate<x:220, y:204, z:0.0>, C:Coordinate<x:217, y:206, z:0.0>>
2023-11-25 21:57:13,385 logger       DEBUG    Triangle<A:Coordinate<x:-15.0907146193188, y:229.507107474009, z:-46.4444439480875>, B:Coordinate<x:-36.4426856421333, y:224.0, z:-50.1590536512467>, C:Coordinate<x:-28.7042449485074, y:229.507107474009, z:-39.5080037879017>> => Triangle<A:Coordinate<x:220, y:204, z:0.0>, B:Coordinate<x:207, y:201, z:0.0>, C:Coordinate<x:217, y:206, z:0.0>>
2023-11-25 21:57:13,386 logger       DEBUG    Triangle<A:Coordinate<x:-15.0907146193188, y:229.507107474009, z:-46.4444439480875>, B:Coordinate<x:-19.1590536512467, y:224.0, z:-58.9655040102995>, C:Coordinate<x:-36.4426856421333, y:224.0, z:-50.1590536512467>> => Triangle<A:Coordinate<x:220, y:204, z:0.0>, B:Coordinate<x:210, y:198, z:0.0>, C:Coordinate<x:207, y:201, z:0.0>>
2023-11-25 21:57:13,386 logger       DEBUG    Triangle<A:Coordinate<x:-19.1590536512467, y:224.0, z:-58.9655040102995>, B:Coordinate<x:-43.7283914009799, y:216.461466842466, z:-60.1869673355959>, C:Coordinate<x:-36.4426856421333, y:224.0, z:-50.1590536512467>> => Triangle<A:Coordinate<x:210, y:198, z:0.0>, B:Coordinate<x:197, y:196, z:0.0>, C:Coordinate<x:207, y:201, z:0.0>>
2023-11-25 21:57:13,386 logger       DEBUG    Triangle<A:Coordinate<x:-19.1590536512467, y:224.0, z:-58.9655040102995>, B:Coordinate<x:-22.9893758424179, y:216.461466842466, z:-70.7540235601442>, C:Coordinate<x:-43.7283914009799, y:216.461466842466, z:-60.1869673355959>> => Triangle<A:Coordinate<x:210, y:198, z:0.0>, B:Coordinate<x:201, y:192, z:0.0>, C:Coordinate<x:197, y:196, z:0.0>>
